data__id,data__text,meta__newest_id,meta__oldest_id,meta__result_count,meta__next_token
"1,36769583301415E+018",@exame Deixa a vacina pra lá. A gente quer a sua renúncia. Depois rapidinho a gente se ajeita.,,,,
"1,36769583153356E+018","eu tô chorando muito, COVID eu te odeio muito!\n""então ele nasceu, em uma cena cruel, filho, eu te amo aqui na terra e sua mãe no céu"" https://t.co/TN781rA7a7",,,,
"1,36769583125667E+018",Infelizmente mais uma professora vítima da covid-19!\nTem que fechar as escolas\nA pandemia não acabou! https://t.co/WeTntdzsn5,,,,
"1,36769583033813E+018","@botterbia exato!! é ridículo kkkkk e obviamente o ideal é que todo mundo tivesse acesso, mas já que estão em um “programa estratégico” por causa da escassez da vacina, então que de fato seja estratégico",,,,
"1,36769581323381E+018",as vezes eu penso sobre o bolsonaro covid e chego a conclusão de que não tem nenhuma razão lógica pro que esse homem faz ele é totalmente maluco e doente,,,,
"1,36769580843135E+018","@PauloHe85636356 @ptbrasil @LulaOficial Por isso, foi muito doloroso assistir esse tsunami de devastação. Já dei aulas em muitos espaços desde  1989. Minha vida é estudar. Vou morrer estudando. Espero que não de COVID. Rsrs",,,,
"1,36769580726108E+018","QUALQUER coisa que eu sinto eu penso “mds, serase é sintoma de COVID?”",,,,
"1,36769580387631E+018",@lpfortes @Fabiano_30 https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,36769579290814E+018","@Gustavollei Que analogia burra e rasa. Só podia ter saído dum toupeira bolsonazi da tua laia. DESDE QUANDO NÓS, POVO, TEMOS A PRERROGATIVA DE COMPRAR VACINAS PARA O SUS? TIRA A ALFAFA DA DIETA PORQUE ELA TÁ DOMINANDO TEU CÉREBRO.",,,,
"1,36769578095866E+018","A COVID ñ escolhe os infectados, pode ser o baladeiro que não perde uma festa clandestina desde q começou a pandemia ou aquele q cumpriu o isolamento, só saía de casa para ir ao mercado de máscara, usava álcool gel, lavava as mãos sempre. Portanto CUIDEM-SE pq ainda não acabou. https://t.co/JlyGd5JgAz",,,,
"1,36769578037558E+018",@jairbolsonaro cadê a vacina seu cheira pica,,,,
"1,36769575644715E+018",@AlineMidlej Pra mãe dele que já tomou a vacina!!,,,,
"1,36769574864149E+018",@ghassoub 300 a zero pro covid,,,,
"1,3676957419306E+018",@isantidote sao paulo ta na fase vermelha vou te passar covid,,,,
"1,36769573503521E+018","Verdade, mais imunizado só com a vacina do Corona vírus bicho pela fé https://t.co/g6vH9yPJOV",,,,
"1,36769572902053E+018",@jairbolsonaro TA MERMÃO FODA-SE MAS E A VACINA SUA RAPARIGA?,,,,
"1,36769570762124E+018",@rickkcrimes não pode tomar bebida alcoolica logo depois que toma vacina viu tem que esperar um tempinho (avisando isso pq eu não sabia dessa informação até alguns dias atrás kkkk),,,,
"1,36769569852793E+018","A vacinação na Europa está 'insuficiente', e a UE estuda aprovar Sputnik V. O mundo inteiro está com entrave na aquisição de vacinas, mas no mundo fantasioso do PT, do Ciro e da grande mídia, a culpa é do Bolsonaro.",,,,
"1,36769568192269E+018",@CNNBrasil 70.000 doses da Pfizer para começar a entrega em dez de 2020 não era bom o bastante para a corte do GENOCIDA.\n\nAgora precisamos mendigar que laboratórios nos vendam as sobras.\nQuando teremos a população vacinada?\nVacinas serão promessa de campanha de 2022 ???\n#BolsonaroGenocida,,,,
"1,36769568142356E+018","@CalimamIgor @MariaLCAb Há já perguntou pro nove dedos o que ele tomou pra covid,ele ama tanto seu povo que não quiz dividir o remédio milagroso",,,,
"1,36769567510699E+018","Bolsonaro se farta de leitão no espeto e gargalha na mesa no dia em que 1 726 brasileiros morrem de covid.Também manda fabricar milhões de comprimidos de medicamentos inócuos e envia comitivas ao exterior em busca de sprays ""milagrosos"". https://t.co/fJVwHpdMGg",,,,
"1,36769565881631E+018",@vireipeixe Vacina do bastião,,,,
"1,36769565835496E+018",@da_goiabeira @ZuzekNei Acabei de receber resposta de um q culpa...quem quemmquemmm pela falta de vacinas?\n\nOs laboratorios e a Anvisa. Q o genocida ta certo em esperar,,,,
"1,36769565765451E+018","Cadê a caravana dos que não pegaram covid e chegaram ilesos em março de 2021, porém com 52 tipos de crises existenciais e de ansiedade. Me adiciona, vai !",,,,
"1,3676956553182E+018",@bocaonews Quer comprar vacina sem aprovação da ANVISA né? Viva a política! O que dói é ainda ver gente apoiando!,,,,
"1,36769564792367E+018",@jairbolsonaro Cadê a vacina do astronauta diferenciado? Agora seria uma boa ter essa vacina.,,,,
"1,36769563965254E+018",Vários tipo de covid agr _xD83E__xDD23_tmlc _xD83E__xDD23__xD83E__xDD23_,,,,
"1,36769563779446E+018",Que senhor Deus abençoe esse exame do Covid._xD83D__xDE4F__xD83C__xDFFE__xD83D__xDE4C__xD83C__xDFFD_,,,,
"1,36769559531451E+018",Leitura assustadora! Necessária! Que Deus nos proteja!\n \nhttps://t.co/mm0ra3Eelm,,,,
"1,36769559504194E+018",@gleidept13 @DanilosLeite https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,3676955861416E+018","@isentaoraiz @DivaMousse @catrinaemlua Tava colocando minhas esperanças numa variante, mas rola um buxixo no DF de que ele tomou a vacina da Oxford... DIZEM que tem até foto, mas ele vai negar pra sempre.",,,,
"1,36769557704419E+018","@chicogarciaa Gastaram milhões na copa do Mundo em estádios que estão abandonados até hoje,outros governantes passaram e roubaram o país aí o senhor vem dizer que tudo é culpa dele? Essa pandemia é jogo de interesses que o maior prejudicado é a população,vacinas não são garantia de nada",,,,
"1,36769557145315E+018",Acho que amanhã vou pedir um hambúrguer artesanal cheio de bacon tenho que aproveitar enquanto ainda tenho paladar e não peguei covid,,,,
"1,36769554493673E+018","@JanioCarlosNS @_makavelijones @monark Vai continuar com uma medida que afeta negativamente milhões de pessoas pois não sabe o que aconteceria se não tivesse lockdown ? \nÉ como se eu aleatoriamente comesse alho todo dia pra n pegar covid e falasse: ""Mas eu não sei o que vai acontecer se eu parar, então vou continuar""",,,,
"1,36769551936828E+018",@kimpalet @yhjunim *covid por deus corretor civis??,,,,
"1,36769551053091E+018","Eai Covid, Tá chatão já em",,,,
"1,36769550723412E+018","@emyissotbmpassa vacinas não matam, salvam vidas, alguma coisa ai aconteceu que não sabemos.",,,,
"1,36769550292243E+018",Covid você me paga https://t.co/o5E5M9BarB,,,,
"1,36769549583824E+018","O idiota não comprou a vacina antes.\n\nNão quis.\n\nE ficou batendo na tecla que não ia comprar, que os laboratórios tinham que procurar ele.\n\nAgora não tem vacina. Mas antes tinham 70 milhões que ele disse ""acho melhor não"" cuzao do caralho. https://t.co/cihnsZfRUl",,,,
"1,36769549418569E+018","Tô tão triste por estar doente, o teste do meu pai deu negativo, e hoje ele teve que fazer outro no hospital, no fundo eu sei que é covid, pq todo mundo ficou doente aqui em casa, e todo mundo tá mal com isso, espero que a gente melhore logo e que isso passe o mais rápido",,,,
"1,36769548883378E+018","Juliette dizendo que quer ganhar o anjo pra vê que a mãe tá viva, que não tá em hospital com covid _xD83E__xDD7A_",,,,
"1,36769548354044E+018","Número de vacinados contra covid-19 no Brasil chega a 7,6 milhões https://t.co/UotZo1UuSj",,,,
"1,36769547587757E+018","Aí toda vez q falo pra psicologa q minha vida ta uma merda ela reclama de desregulaçao do remedio, quando falo pra psiquiatra, é pq fico faltando a psicologa (o q é verdade pq eu nao saio mais de casa e nem é por causa do covid, se bem q culpo o covid o tempo todo)",,,,
"1,3676954615036E+018","1¦ Meu nome é Pedro, tenho 18 anos e trabalho 9h, 6 dias por semana em um restaurante para ""sobreviver"" ganhando uma mixaria, tive muitas dificuldades na minha vida desde a vinda do Covid-19.",,,,
"1,36769541031635E+018","@trouxavcs @juliamargatto qnd eu não estiver mais transmitindo covid, eu quero",,,,
"1,36769537327645E+018","@Estadao @SamPancher O povo está cagando p covid.Esta tendo festas, bares lotados, bailes e churras clandestinos as resenha não pode parar né .\nA culpa é dele se o povo não faz sua parte?Povo está cansado de saber.Estou a 1 ano em casa pq trabalho com evento, mais vejo q pessoal nao esta aí .",,,,
"1,36769536551698E+018",Irmão levei a minha avó hoje pra tomar a vacina do corona e ela ficou toda feliz. \nE ao mesmo tempo eu fiquei pensando o tanto de fdp que tem por ai querendo ferrar com as pessoas por benefícios próprios.,,,,
"1,36769534990165E+018","que saudades do 7 ano, sem covid.",,,,
"1,36769533934876E+018",Estudos apontam que Covid-19 pode causar sequelas no coração | O TEMPO https://t.co/xfP4CHvkHn,,,,
"1,3676953146527E+018",@petracostal @Pedrovmrs https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,36769531265622E+018",To triste pq minha amiga ta com Covid _xD83D__xDE3F_,,,,
"1,36769529613905E+018",Tem q reclamar q as vacinas não foram compradas e estão demorando https://t.co/nTEKqjykw1,,,,
"1,36769529385735E+018","Enchentes, boate Kiss, Brumadinho: em um dia, novo recorde de mortos por covid supera todas as maiores tragédias do Brasil - Núcleo Luciano Lepera | Rede PT - https://t.co/10OeEqTYBp\n\nCurta Direitos na Rede: https://t.co/jpTvtaWEIa\n#AnulaSTF #LulaLivre",,,,
"1,36769528408883E+018","Em parceria com o governo Dória, estamos dispostos a selecionar as melhores bundas para serem as proximas vacinadas contra o COVID-19!\n\nQuer saber como participar? Manda uma foto da sua bunda na minha DM. Nossa equipe vai escolher as 5 melhores, boa sorte!\n\n#ad #FicaEmCasa",,,,
"1,36769528360646E+018","@oatila eu tenho 24 anos e nenhuma doença então acho q vou ser do último grupo de vacina, quando eu tomar a segunda dose da vacina, posso ir num open bar de 3 dias virado bebendo no copo de todo mundo, e beijando o máximo de boca possível?",,,,
"1,36769526904378E+018","@migkim38 @desmentindobozo Super técnicos, o do meio ambiente deixa a Amazônia e o pantanal queimarem sem nada fazer, o da saúde, que não é  médico se diz especialista em logística e não consegue comprar vacina.",,,,
"1,36769526565059E+018",Quando covid acabar https://t.co/WR7IoOK1XL,,,,
"1,36769524389053E+018","O MINIMO DE INSTRUCAO DE DISCERNIMENTO NAO SABEM DISSO?PODEM TER CERTEZA QUE SABEM COMO SABEM E QUEREM E PRECISAM DE VACINAS E VACINAS SABEM QUE NAO SI PODE ""PISCAR"" COM RESPONSABILIDADES JUDICIAIS INTERNACIONAIS SEM O DEVIDO AMPARO DOESTADO  RESPEITANDO NORMATIVAS INTERNACIONAIS",,,,
"1,36769523526291E+018",@jairbolsonaro Tipo comprar vacina???\n#ForaBolsonaroeGeneralZuzu,,,,
"1,3676952345079E+018","@BoessioMonica @Lisa2017Lis Eu fiquei assim 5 dias em casa isolada,no 6° dia fui para UTI com saturação despencando. Tive uma pneumonia de covid. 10 dias internada. Melhoras que ela tenha mais sorte do que eu.",,,,
"1,36769523359773E+018",Manda a vacina em pó que a gente cheira,,,,
"1,36769523303157E+018",Exija a vacina e sossega cu dentro de casa _xD83D__xDE0A_ https://t.co/hQ8S79Nrvo,,,,
"1,36769523140415E+018",covid acaba nunk? é um vírus ou é uma faculdade?? vamo vamo agiliza,,,,
"1,36769523042263E+018","Somos Europa\nCENTRO DE IMPRENSA ""FANTASMA""\n\nA culpa é dos Portugueses, se tivessem cumprido as regras, o covid já tinha desaparecido e o centro já estava instalado. Ah, e do Passos Coelho também. https://t.co/9nj9IrJiAy",,,,
"1,36769522986486E+018",tô triste lendo essas notícias de mortes por causa do covid e pra piorar um presidente velho e burro \n\nSOBE NA MOTINHA + QUEREMOS JUSTIÇA + #HoldOn,,,,
"1,36769518933103E+018",Vossa majestade acaba de tomar a vacina https://t.co/RJvzg45UaK,,,,
"1,36769518713749E+018",@LeoJaime Ficar em casa em isolamento total e usar máscara N95 q é a mais adequada para essa nova cepa do Covid,,,,
"1,36769515674556E+018","É um cúmulo do absurdo em plena pandemia o Presidênte da República Federativa do Brasil debocha das dos familiares de 261.188 mil mortes, mencionado este vírus como frescura, mimi, chamando de idiotas os que esperam a tão esperada vacina, meu Deus onde o Brasil vai parar.",,,,
"1,36769515131392E+018",Não tô sentindo o gosto do bolo\n\nSeria covid ou excesso de farinha?,,,,
"1,36769511815796E+018","@FoxSportsBrasil Discurso correto, apenas. \nParabéns pela hipocrisia. \nMas ha pouco tempo na classificação contra o Inter estava nas ruas de Minas abraçando torcedores como se n tivesse covid. Lindo né!? \nRenovou contrato, 6 dígitos como ele mesmo diz. Aí fica bem fácil fazer esse discurso.",,,,
"1,36769509826013E+018","@jairbolsonaro Amadoh a merda tá feia desse jeito pq vossa senhoria n teve uma atitude que prestasse para não chegarmos a esse ponto, só correu atrás de vacina pq o amiguinho que não é mais amiguinho passou na sua frete. Me poupe neh senhor",,,,
"1,36769509383094E+018","@SigaGazetaBR É o fique em casa, deixa doença evoluir pro quadro mais grave e só procure ajuda quando for morrer pra ajudar na estatística de covid. Deixou as pessoas morrerem sem oportunidade de lutar tentar qualquer alternativa que não fosse ficar esperando a morte",,,,
"1,36769509358771E+018",@silva_reti Namora um anti vacina ai só pra eu testar um negocinho aqui,,,,
"1,36769509218684E+018",@jairbolsonaro Se vc tivesse feito a lição de casa em comprar vacina e cuidar do povo isso não estaria assim. Um povo vacinado não a Lockdown. Que venha as próximas eleições #naoterameuvoto,,,,
"1,36769507436521E+018","Me cortou o coração ver esse jovem voltando pra casa c o filho recem nascido porque a mãe, mais jovem ainda, morreu 19hs após o parto por complicações de covid. Que tristeza",,,,
"1,36769506999894E+018","Acho que estou doente de tanto ver o descaso do Governo com o povo..não ter comprado vacinas p vacinar em massa...agora que o bond passou,dava até correr atras mas precisaríamos de um bom/excelente atleta...e não temos..",,,,
"1,36769506712166E+018",O Rodolffo é tão imune que nem covid 19 ele pega kkkkk,,,,
"1,36769505403123E+018",Alguém prfv me informe se a dona geralda tomou a vacina https://t.co/ym2FluLLNy,,,,
"1,3676950464102E+018","Eu sequer ouço falar em testes de covid em caxias, por isso essa delícia de viver num jardim do éden sem pandemia: é simples, sem teste, sem infectados. Testar pra que? Não quero saber mesmo kkk inferno",,,,
"1,36769503571046E+018",@Sr_drummerboy a vacina do corona chegando QUEREMOS JUSTIÇA + SOBE NA MOTINHA+ #HoldOn,,,,
"1,36769503410828E+018",ela ta falando da situação da covid aqui? https://t.co/zEx04y27G9,,,,
"1,36769501251596E+018",@biatleus @little_minara https://t.co/0JPTVRZLR6 \njá criticou seu político de estimação hoje?,,,,
"1,36769499474055E+018","@AiDani_ De onde caralhos um ser tão burro, imbecil e principalmente DOENTE como você tirou que a vacina mata? É esquizofrenia? É capim no café da manhã e merda no cérebro? Ou é mau caratismo?",,,,
"1,36769497874348E+018",@MarceloPintoBA @UOLEsporte @UOL https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,36769497508187E+018","Pois é,  é falam que as vacinas não estão matando! https://t.co/mdx3mK5nSE",,,,
"1,36769494970626E+018","@plantafazisso ahh, eu quis dizer pelo covid mesmo, fisio sempre tem bastante gente fazendo no mesmo espaço e tal D:",,,,
"1,3676949398497E+018","E é o q esses representantes do povo são uns bostas! Não ouviram os cientistas e pesquisadores desde o ano passado alertando que esse ano seria pior é não pressionaram o presidente a comprar vacinas, estamos até hj patinando na compra de vacinas! https://t.co/G2Yhe1gU6T",,,,
"1,36769493950152E+018","&gt;ah mas por causa do Covid as passagens devem estar mais baratas né, tem ninguém viajando\n\n&gt;O dobro de antes fácil\n\nNem sonhar pode",,,,
"1,367694927271E+018",@LulaDias4 Atualmente no Brasil se morre de Covid ou do coração quando vai abastecer o carro ou a casa! https://t.co/NnMrCSejps,,,,
"1,3676949151201E+018","@PriscilaFCruz @Rconstantino O presidente já está comprando milhões de vacinas anta. Cê vai enfiar até pelos olhos, gente fanática e burra !!",,,,
"1,36769490715928E+018",Eu não to com covid mas isso n muda o fato de que meu estômago esta fodido e parece q tem um caminhão na minha caixa torácica,,,,
"1,36769490247427E+018",@AloiseLouise @agathagatosa Estariam todos kagados pedindo apoio da medicina de Cuba e da Venezuela para resolver o problema.  Criariam o programa mais vacinas de Cuba e mais gotas preciosas do Maduro. Obviamente superfaturando em todas as compras!!!,,,,
"1,36769489476931E+018",@Ernesto73821244 @iguberman @pretozeze Eu não vejo uma Propaganda Governamental da Vacina. Mas vi dezenas na época da Previdência.\nÉ desolador.,,,,
"1,36769488067638E+018",@yuribarbosar 08:00 da matina já pode abrir os portões pq o covid só  trabalhar  de 22:00 as 05:00 kkk,,,,
"1,36769488021501E+018","você quer uma ajuda pra pegar covid até ser intubado pra poder acreditar no que tá acontecendo, amor? https://t.co/br5KUv0UnW",,,,
"1,3676948780089E+018","O ""gestor"" de SP vive da corretagem (5%) pela venda de imóveis paulistas a empresários chineses e das compras de vacinas do PCCh, não sabia?_xD83D__xDE44_ https://t.co/yDMn79eVpS",,,,
"1,36769487784106E+018","Meu dente de siso tá inflamado, minha gengiva está inchada e vermelha e eu não tenho dinheiro pra ir pro dentista e o postinho só tá atendendo casos de covid ou caso grave então to lascada.",,,,
"1,36769486711627E+018",Itália bloqueia exportação de vacinas contra covid-19 \n\nhttps://t.co/IY16Xjaay5 https://t.co/6hHHP6njUM,,,,
"1,3676948648807E+018",@FGCDisturbed @AntonioPBJunior @GFiuza_Oficial A nova cepa pega e mata quem já teve covid.,,,,
"1,36769484851452E+018","@jpedroles @oiIuiz A ciência chinesa é séria? Se você disser que sim, para apoiar a credibilidade da vacina, vai ter que concordar com a outra tese aí. O meio acadêmico é o mesmo.",,,,
"1,3676948435232E+018",@hfernandesbio @caitomainier O número de mortos em SC por covid é o equivalente a população de alguns municípios do estado\n\n https://t.co/A1gAYFdbHv,,,,
"1,36769484204687E+018","@mab_sp125 @bollemdb Mas a Mônica é economista, ela virou especialista em COVID também?",,,,
"1,36769481759408E+018",o sangue das pessoas q morrerem por falta de vacina estar na mão de quem votou nesse cara https://t.co/choDwtv1Pt,,,,
"1,36769481683914E+018","Pior e que a minha preocupação não é só cmg, meu pai me passou covid e ele ja tem 60 anos, ele não tem falta de ar mas a febre dele não cede e ele tem muitas dores, e eu fico sem saber o que fazer",,,,
"1,367694815929E+018","Gostaria de perguntar aos bolsonarianos por que o jair bolsonaro, o carniceiro dos trópicos, não compra a vacina.\nEssa é a única forma de restabelecer a economia e ainda daria um xeque-mate nos governadores. Vocês fazem ideia?",,,,
"1,36769481516564E+018",05/03/2021 - DESTAQUES DO DIÁRIO OFICIAL DA UNIÃO\nMINISTÉRIO DA SAÚDE - Covid-19: autorizada ampliação temporária de vagas para médicos no Acre\nhttps://t.co/YT2anls4N7,,,,
"1,36769480276308E+018","Quem sabe na falta de vacinas, vibradores resolvem, né huck? https://t.co/fa8w5CCr6v",,,,
"1,36769480270848E+018","@zecabaleiro_of Esta situação lembra Hitler, no final da segunda guerra mundial. Estava tão desvairado pelo coquetel de drogas que recebia, que falava e ordenava atrocidades. Será que o coquetel do ""kit covid"" que este cidadão toma causa o mesmo efeito? O cara só fala merdas todos os dias.",,,,
"1,36769479305746E+018",Essa histeria da epidemia é uma farsa.\nEssa vacina é uma fraude. https://t.co/eI5dVP7114,,,,
"1,36769479248702E+018","Tava vendo agora pouco o episódio que subiu hoje do choque, e após o comunicado inicial do vídeo, a minha esposa que estava próxima ficou preocupada com o @caitomainier. “O que aconteceu com o ator que faz o Rogerinho, pegou Covid?” Mas já a tranquilizei dizendo que foi agressão.",,,,
"1,36769478548673E+018",sem o covid minha vida ia ta como sera vei _xD83E__xDD14__xD83E__xDD14__xD83E__xDD14__xD83E__xDD14_,,,,
"1,36769477742103E+018",@RodP13 @MarcianoBrito13 @RegisGalo_13 @MoyenneA https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,36769476902407E+018","Tenho uma idéia pra acabar com essas festas clandestinas! Foi pego em festa? Mete uma tatuagem (temporária) no pulso de cada um! Chegou no hospital com sintomas de covid, ta tatuado?? Manda de volta pra casa! Obrigado, de nada!!!!! Me sigam para mais dicas! https://t.co/ZNIToDPsPk",,,,
"1,36769476183505E+018",Seis em cada dez casos de Covid-19 em SC são de novas variantes | Dagmara Spautz | NSC Total https://t.co/So0xYlRHsh,,,,
"1,36769476048441E+018",Deus me perdoe mas se alguém muito próximo a mim ter complicações por Covid e os bolsominions que não são arrependidos vierem desejar melhoras ou (Deus me livre) dizer que sentem muito. Eu vou mandar eles tomarem no meio do cu! O plano desse governo atual é aniquilar e matar!,,,,
"1,36769475788394E+018",lembrei de quando eu chegava no posto p toma vacina https://t.co/eSftJ9gFln,,,,
"1,36769474754087E+018","não dá pra ver futuro nenhum. \na gente não tem vacina. Todo dia geral morrendo. Meu coração parte tendo meus avós longe de mim. O medo de eu nunca mais ver eles... Meu coração parte quando a minha mãe vai trabalhar, tenho tanto medo. Por favor, meu Deus abençoa o nosso país",,,,
"1,3676947339765E+018",As pessoas: cê tá bem?\n\nEu: tirando as sequelas da covid... bem,,,,
"1,36769473352763E+018",Quero ficar imunizada contra o Covid-19 como o Rodolffo se imuniza nesse BBB. \n100% de sucesso,,,,
"1,36769472091963E+018","Papo reto viu, 99% do povo que fala do covid ou estatísticas já furou a quarentena e está sendo hipócrita ! https://t.co/D1nBAcJCtG",,,,
"1,36769471417097E+018",vc atrai tudo que vc tem medo aí aí que medo de tomar vacina tenho pavor de ter a carteira assinada morro de medo https://t.co/Z19wbTD3NM,,,,
"1,36769471236742E+018",@m_atheus_Sk Pandemia q com certeza foi causada por alguém+vacina de grandes empresas feita em um ano\n\nPrefiro ficar sem msm,,,,
"1,36769470567333E+018","@schmittpaula Difícil ficar indiferente ao ouvir essa médica. O caso da lancet com a hidroxicloroquina foi uma bizarrice tão grande, que deveria levar qualquer pessoa racional a dobrar o ceticismo em relação a qq argumento de autoridade no assunto Covid.",,,,
"1,36769465857123E+018",falta vc comprar vacina né seu lixo https://t.co/kcJhsGEePc,,,,
"1,36769464391221E+018",Obrigada Bolsonaro por me tirar a única coisa que me faria feliz em 2021 dps da vacina https://t.co/1Do7gAYEtL,,,,
"1,36769464137044E+018","Números oficiais não são confiáveis. Há casos de morte que não têm nada a ver com COVID.\n\nEntretanto, o vírus é real. Cuidados são úteis mas os Lockdowns não resolvem nada!\n\nE infelizmente a humanidade não tem um antídoto bom ainda. Vacinas até agora são fracas para IDOSOS. https://t.co/NWItYIC6Uu",,,,
"1,36769463701251E+018",e as vacina corno arrombado????? se o covid n me mata eu msm faço isso cuzao https://t.co/PDObcv4O71,,,,
"1,36769463698313E+018",Energia positiva a todos que estão passando por esse mal que é o covid,,,,
"1,36769462291963E+018","@eixopolitico Em março do ano passado, depois do primeiro prouniciamento infame do Jair, eu falei: infelizmente muitos brasileiros perderão suas vidas para que aconteça a queda de Bolsonaro. A morte por COVID-19 já chegou no Congresso.",,,,
"1,36769459967905E+018","@hobivenus ela mora a 10 minutos de mim como isso é webnamoro.. só não pude ir por causa do covid no começo literalmente, e parei de te zoar  tá bom..",,,,
"1,36769459118141E+018","Meu pai tá com sintoma de covid, ele é grupo de risco e Paraná n tem mais UTI...",,,,
"1,36769458530518E+018","Vambora deus, abençoa ai p esse covid ir embora logo",,,,
"1,36769457182881E+018",@BolsonaroSP @ernestofaraujo @fabiowoficial Pq raios não compram a vacina e param de inventar medicamentos sem comprovação científica????,,,,
"1,36769456686277E+018",deixava essa va*** sem vacina https://t.co/fPu417hBmi,,,,
"1,36769454109302E+018","@jairbolsonaro @JusticaGovBR @AmendoncaMJSP @Mapa_Brasil @TerezaCrisMS Prioridades: VACINAS, AUXÍLIO EMERGENCIAL, COMBUSTÍVEIS. Ajude seu povo presidente.",,,,
"1,36769453506995E+018",@AttuchLeonardo @RodP13 https://t.co/3cRHxneuh8 Homem é preso no RS pela 2ª vez por espalhar a covid-19 de propósito | Band,,,,
"1,36769452658493E+018",Cadê essa vacina que não chega logo porra. Quero que as coisas voltem ao normal,,,,
"1,36769451890515E+018",Tem gente esperando a vacina desde meia noite,,,,
"1,36769451715193E+018","@Vlog_do_Rui @PedraTitto https://t.co/WMA2BD5T1S  Da mesma série ""quero escurecer o sol , fazer vc beber água de banheiro reciclada e comer carne feira em laboratório"". E vai ter gente fazendo fila pra isso tudo !",,,,
"1,36769451581809E+018",@letisssinha @jairbolsonaro @minsaude Mortos graças a tipos como vc que negam a chance dessas pessoas terem tratamento porque preferem acreditar numa vacina cujos efeitos colaterais os fabricantes pediram isenção de responsabilidade. Como vc dorme com tantas mortes que não ajudou evitar?,,,,
"1,3676945157762E+018","Brasil tem 1,7 mil mortes e 75,1 mil casos de covid-19 em 24 horas \n\nhttps://t.co/hxZ2Sbrgcc https://t.co/pZDYSteyUC",,,,
"1,36769449662083E+018","quase chorei com o vídeo da senhorinha falando que tomou a vacina, meu deus oq rolou",,,,
"1,36769449571065E+018",@CNNBrasil Depois de 300 mil mortos esses animais vão atrás de vacinas!!???,,,,
"1,36769449030001E+018","Covid: 1840 morreram de 'mimimi' na quarta, e 1726 de 'frescura' na terça - 04/03/2021 - UOL Notícias- Só tenho vontade de vomitar quando esse cara abre a boca._xD83E__xDD2E__xD83E__xDD2E__xD83E__xDD2E__xD83E__xDD2E_ https://t.co/iTFdonyKZs",,,,
"1,36769448217983E+018",Rodolffo pega covid nunca né? Só vive imune \n#BBB21,,,,
"1,36769446833023E+018",@NickSkell Rapaz no Brasil ninguém morre de mais nada que não seja covid os hospitais sempre estiveram lotados  sempre faltaram médicos o filho da de uma amiga deu entrada no hospital com problemas no pulmão fizeram exame de covid DEU NEGATIVO e na fixa dele ele está internado com covid.,,,,
"1,36769445258481E+018",Que assim seja \nhttps://t.co/OK3tj6ic71,,,,
"1,36769444743003E+018","@STF_oficial\n@gilmarmendes\nSTF FAÇAM  ALGUMA COISA, POIS BOLSONARO  VAI MATAR MAIS 250 MIL COM SEU DESPREZO  AOS BRASILEIROS NEGA A PANDEMIA E NEGA O DIREIRO DAS PESSOAS VIVEREM, TEMOS QUE IMPLORAR VACINAS? MONSTRO E PERVERSO.\nhttps://t.co/nNryu2UnmM",,,,
"1,36769443948175E+018","q venha a vacina logo p eu ser bixo ufsm e poder comemorar no brahma, amém",,,,
"1,36769442975105E+018","@CNNBrasil Fake news. O governo já está correndo atrás das vacinas desde o ano passado. A compra da Pfizer dependia do Congresso, por causa das exigências da empresa.",,,,
"1,36769442050678E+018",duas da manhã e eu chorando demais com o caso do guri que perdeu a esposa pra covid e vai criar o filho recém nascido sozinho... tá aí uma bronca que eu tenho certeza que não ia aguentar,,,,
"1,36769441965949E+018",É só tirar março do calendario que não teremos covid,,,,
"1,36769441941619E+018","mais de empatia. Ainda não acabou. A primeira vacina já foi entregue a alguns, mas a segunda carga aparentemente foi barrada. Não vamos nos precipitar !!!",,,,
"1,36769441734422E+018","mortes e crescimento constante de casos de pessoas com o covid-19. Uma das coisas que me deixa triste, é saber que nossa situação só piorou mais ainda pela falta de colaboração da galera. Se cuidem gente, sério. A sitiação tende a piorar se a ignorância de vcs impedirem um pouco+",,,,
"1,36769440817552E+018",MPF em 24 estados e no DF pede que Ministério da Saúde adote medidas urgentes para conter a transmissão do novo coronavírus no Brasil https://t.co/HVYbf8RcNF,,,,
"1,36769439919133E+018",esse teste do covid bugou meu nariz,,,,
"1,36769439636432E+018","@FelipeKroata @ValterGomeSilva @taoquei1 O assunto não é a posição mundial do Brasil, mas sim a relação deste com a situação de mortes por coronavirus na Argentina, que é inegavelmente diretamente proporcional quanto ao número de habitantes em relação ao Brasil.",,,,
"1,36769439516062E+018",@grazimnunes Deixa a gente curtir em pazzzz covid,,,,
